Time,In,Out,UtilIn,UtilOut,Error,Discards,SpikeMG,ChangePointMG
25/Jan/2024 16:00:00,4928,3624,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 16:03:00,5591,3568,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 16:06:00,6042,3568,0.10%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 16:09:00,5478,3568,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 16:12:00,5214,3568,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 16:15:00,4926,3568,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 16:18:00,5948,3568,0.10%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 16:21:00,5931,3624,0.10%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 16:24:00,5328,3568,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 16:27:00,5078,3568,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 16:30:00,5151,3568,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 16:33:00,5569,3568,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 16:36:00,6127,3568,0.10%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 16:39:00,5382,3568,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 16:42:00,4982,3624,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 16:45:00,5306,3568,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 16:48:00,5947,3568,0.10%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 16:51:00,5496,3568,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 16:54:00,5268,3568,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 16:57:00,5234,3568,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 17:00:00,5530,3568,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 17:03:00,5440,3624,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 17:06:00,5969,3568,0.10%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 17:09:00,4964,3568,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 17:12:00,5423,3568,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 17:15:00,5569,3568,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 17:18:00,5496,3568,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 17:21:00,5873,3624,0.10%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 17:24:00,4925,3568,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 17:27:00,5326,3568,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 17:30:00,5935,3570,0.10%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 17:33:00,5498,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 17:36:00,5438,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 17:39:00,4986,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 17:42:00,5648,3682,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 17:45:00,5571,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 17:48:00,5636,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 17:51:00,5324,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 17:54:00,5270,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 17:57:00,5536,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 18:00:00,5515,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 18:03:00,5651,3626,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 18:06:00,5042,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 18:09:00,5933,3570,0.10%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 18:12:00,5442,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 18:15:00,5345,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 18:18:00,5115,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 18:21:00,5478,3626,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 18:24:00,6241,3570,0.10%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 18:27:00,5386,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 18:30:00,5059,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 18:33:00,5173,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 18:36:00,5498,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 18:39:00,6184,3570,0.10%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 18:42:00,5326,3626,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 18:45:00,5229,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 18:48:00,5270,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 18:51:00,5330,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 18:54:00,5457,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 18:57:00,5591,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 19:00:00,5520,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 19:03:00,5497,3626,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 19:06:00,5498,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 19:09:00,5343,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 19:12:00,5899,3570,0.10%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 19:15:00,5345,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 19:18:00,5536,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 19:21:00,5401,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 19:24:00,5098,3626,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 19:27:00,5481,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 19:30:00,5644,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 19:33:00,5900,3570,0.10%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 19:36:00,5326,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 19:39:00,5139,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 19:42:00,5513,3626,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 19:45:00,5498,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 19:48:00,5571,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 19:51:00,5238,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 19:54:00,5326,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 19:57:00,5988,3570,0.10%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 20:00:00,5498,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 20:03:00,5231,3626,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 20:06:00,5236,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 20:09:00,5551,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 20:12:00,5859,3570,0.10%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 20:15:00,5330,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 20:18:00,5115,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 20:21:00,5115,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 20:24:00,5974,3626,0.10%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 20:27:00,5747,3570,0.10%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 20:30:00,5457,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 20:33:00,5115,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 20:36:00,5422,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 20:39:00,5694,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 20:42:00,6062,3626,0.10%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 20:45:00,5042,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 20:48:00,5267,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 20:51:00,5330,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 20:54:00,5480,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 20:57:00,5705,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 21:00:00,5537,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 21:03:00,5231,3626,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 21:06:00,5498,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 21:09:00,5422,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 21:12:00,5664,3570,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 21:15:00,5392,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 21:18:00,5573,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 21:21:00,5500,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 21:24:00,5401,3628,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 21:27:00,4876,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 21:30:00,5591,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 21:33:00,6243,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 21:36:00,5500,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 21:39:00,4949,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 21:42:00,5158,3628,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 21:45:00,5879,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 21:48:00,5611,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 21:51:00,5218,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 21:54:00,4927,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 21:57:00,5806,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 22:00:00,5879,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 22:03:00,5461,3628,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 22:06:00,5231,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 22:09:00,5082,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 22:12:00,5958,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 22:15:00,5784,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 22:18:00,5459,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 22:21:00,5044,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 22:24:00,5328,3628,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 22:27:00,5332,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 22:30:00,5990,3572,0.10%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 22:33:00,5633,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 22:36:00,5102,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 22:39:00,5332,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 22:42:00,5573,3572,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 22:45:00,5836,3628,0.10%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 22:48:00,5198,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 22:51:00,5332,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 22:54:00,5792,3574,0.10%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 22:57:00,5461,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 23:00:00,5668,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 23:03:00,5330,3630,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 23:06:00,5334,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 23:09:00,5977,3574,0.10%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 23:12:00,5595,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 23:15:00,5215,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 23:18:00,5334,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 23:21:00,5502,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 23:24:00,5347,3630,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 23:27:00,5724,3630,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 23:30:00,5508,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 23:33:00,5502,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 23:36:00,5388,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 23:39:00,5271,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 23:42:00,5500,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 23:45:00,5444,3630,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 23:48:00,5540,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 23:51:00,5638,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 23:54:00,5179,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
25/Jan/2024 23:57:00,5347,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 00:00:00,5937,3574,0.10%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 00:03:00,5426,3630,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 00:06:00,5179,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 00:09:00,5562,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 00:12:00,5519,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 00:15:00,5937,3574,0.10%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 00:18:00,5103,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 00:21:00,5160,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 00:24:00,5444,3630,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 00:27:00,5631,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 00:30:00,6001,3574,0.10%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 00:33:00,5046,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 00:36:00,5233,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 00:39:00,5502,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 00:42:00,5445,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 00:45:00,5330,3630,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 00:48:00,5959,3574,0.10%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 00:51:00,5405,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 00:54:00,5334,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 00:57:00,5461,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 01:00:00,5425,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 01:03:00,5635,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 01:06:00,5390,3630,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 01:09:00,5540,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 01:12:00,5274,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 01:15:00,5741,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 01:18:00,5220,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 01:21:00,5502,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 01:24:00,5808,3630,0.10%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 01:27:00,5084,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 01:30:00,5159,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 01:33:00,5954,3574,0.10%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 01:36:00,5502,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 01:39:00,5218,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 01:42:00,5298,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 01:45:00,5572,3630,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 01:48:00,5881,3574,0.10%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 01:51:00,5502,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 01:54:00,4878,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 01:57:00,5192,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 02:00:00,5558,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 02:03:00,6245,3574,0.10%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 02:06:00,5426,3630,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 02:09:00,4931,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 02:12:00,5461,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 02:15:00,5558,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 02:18:00,5825,3574,0.10%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 02:21:00,5450,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 02:24:00,5175,3630,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 02:27:00,5575,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 02:30:00,5937,3574,0.10%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 02:33:00,5334,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 02:36:00,5237,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 02:39:00,5575,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 02:42:00,5558,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 02:45:00,5769,3630,0.10%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 02:48:00,5084,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 02:51:00,5119,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 02:54:00,5575,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 02:57:00,5736,3574,0.10%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 03:00:00,5937,3574,0.10%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 03:03:00,4818,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 03:06:00,5517,3630,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 03:09:00,5445,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 03:12:00,5540,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 03:15:00,5903,3574,0.10%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 03:18:00,5104,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 03:21:00,5334,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 03:24:00,5704,3630,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 03:27:00,5444,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 03:30:00,5387,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 03:33:00,5698,3574,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 03:36:00,5651,3576,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 03:39:00,5505,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 03:42:00,4991,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 03:45:00,5468,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 03:48:00,5616,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 03:51:00,5942,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 03:54:00,5391,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 03:57:00,4823,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 04:00:00,5505,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 04:03:00,5957,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 04:06:00,5578,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 04:09:00,5207,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 04:12:00,5221,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 04:15:00,5561,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 04:18:00,6030,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 04:21:00,5109,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 04:24:00,4935,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 04:27:00,5447,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 04:30:00,5907,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 04:33:00,5577,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 04:36:00,5428,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 04:39:00,5049,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 04:42:00,5505,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 04:45:00,5757,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 04:48:00,5575,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 04:51:00,4935,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 04:54:00,5770,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 04:57:00,5375,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 05:00:00,5449,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 05:03:00,5673,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 05:06:00,5275,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 05:09:00,5754,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 05:12:00,5505,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 05:15:00,5537,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 05:18:00,4935,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 05:21:00,5261,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 05:24:00,5925,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 05:27:00,6013,3633,0.10%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 05:30:00,5160,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 05:33:00,4937,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 05:36:00,5543,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 05:39:00,5505,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 05:42:00,6151,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 05:45:00,5010,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 05:48:00,5277,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 05:51:00,5543,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 05:54:00,5634,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 05:57:00,5106,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 06:00:00,5792,3577,0.10%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 06:03:00,5505,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 06:06:00,5561,3633,0.00%,0.00%,0.00%,0.00%,0.00,0.00
26/Jan/2024 06:09:00,5407,3577,0.00%,0.00%,0.00%,0.00%,0.00,0.00
